id,loan_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,purpose,title,zip_code,addr_state,dti,earliest_cr_line,fico_range_low,fico_range_high,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,application_type,mort_acc,pub_rec_bankruptcies,loan_status
36210828,4000,36 months,12.39,133.61,C,C1,processing/lab,3 years,RENT,25000,Not Verified,debt_consolidation,Debt consolidation,913xx,CA,22.28,2-Aug,675,679,7,0,3805,64.5,10,w,Individual,0,0,Fully Paid
37741087,8400,36 months,12.39,280.57,C,C1,Appraisal Support,10+ years,MORTGAGE,44900,Not Verified,debt_consolidation,Debt consolidation,762xx,TX,34.8,Jul-98,680,684,11,0,9098,74.6,52,f,Individual,2,0,Fully Paid
37751312,20000,36 months,9.49,640.57,B,B2,Manager jdat,7 years,MORTGAGE,150000,Source Verified,debt_consolidation,Debt consolidation,064xx,CT,13.17,Feb-99,715,719,15,0,21811,58,52,f,Individual,5,0,Fully Paid
37651203,8400,36 months,13.66,285.71,C,C3,Assoc. AD / Head Athletic Trainer,4 years,RENT,54000,Not Verified,moving,Moving and relocation,750xx,TX,16.6,Aug-00,665,669,11,0,1703,37.8,22,f,Individual,0,0,Fully Paid
36723433,4000,36 months,15.59,139.82,D,D1,Leasing agent,< 1 year,RENT,45000,Source Verified,debt_consolidation,Debt consolidation,926xx,CA,9.01,Oct-86,660,664,14,1,8640,38.4,30,w,Individual,0,0,Fully Paid
37681189,10000,36 months,6.99,308.73,A,A3,Statistical Analyst,7 years,MORTGAGE,62000,Not Verified,credit_card,Credit card refinancing,840xx,UT,6.77,3-Apr,695,699,15,0,10183,29.9,54,w,Individual,5,0,Fully Paid
37631246,7000,36 months,9.49,224.2,B,B2,senior equal employment opportunity spec,10+ years,MORTGAGE,106000,Not Verified,credit_card,Credit card refinancing,773xx,TX,9.89,Jan-98,660,664,9,0,4879,37.8,47,f,Individual,6,0,Fully Paid
37721298,35000,36 months,8.67,1107.63,B,B1,Senior Research Associate,10+ years,OWN,120000,Verified,credit_card,Credit card refinancing,706xx,LA,25.04,May-79,690,694,19,0,59443,70.8,46,f,Individual,6,0,Fully Paid
37761281,15000,36 months,8.19,471.37,A,A5,Service drive manager,8 years,MORTGAGE,72000,Not Verified,debt_consolidation,Debt consolidation,857xx,AZ,13.17,2-Oct,680,684,10,0,18983,77.2,22,f,Joint App,0,0,Fully Paid
37641108,12000,36 months,8.19,377.09,A,A5,Extraction Specialist,10+ years,MORTGAGE,45000,Not Verified,debt_consolidation,Debt consolidation,761xx,TX,16.32,Apr-99,680,684,10,0,16560,67.6,17,w,Individual,1,0,Fully Paid
37631226,2925,36 months,12.99,98.55,C,C2,Office Manager/Principal's Secretary,10+ years,MORTGAGE,38000,Verified,car,Car financing,936xx,CA,3.1,Feb-95,660,664,7,1,2517,53.6,35,f,Individual,5,1,Fully Paid
37711286,5000,36 months,6.99,154.37,A,A3,automotive tech.,5 years,MORTGAGE,50000,Verified,debt_consolidation,Debt consolidation,799xx,TX,3.34,Jun-86,690,694,9,1,2821,20.7,13,f,Individual,1,0,Fully Paid
37741264,7000,36 months,6.49,214.52,A,A2,Associate Engineer,< 1 year,RENT,65000,Not Verified,debt_consolidation,Debt consolidation,100xx,NY,7.94,1-Feb,740,744,12,0,10294,38.3,39,f,Individual,0,0,Fully Paid
37671229,7600,36 months,14.99,263.42,C,C5,Graphic designer,10+ years,MORTGAGE,47000,Not Verified,home_improvement,Home improvement,802xx,CO,20.91,Jul-00,660,664,4,1,2934,97.8,10,f,Individual,5,1,Charged Off
37641163,1500,36 months,15.59,52.44,D,D1,Customer Service Representative,10+ years,RENT,40000,Not Verified,renewable_energy,Green loan,104xx,NY,21.54,1-Feb,660,664,11,0,3804,53.6,28,f,Individual,0,0,Charged Off
37791101,15450,36 months,9.49,494.84,B,B2,Executive Assistant,1 year,RENT,44000,Source Verified,debt_consolidation,Debt consolidation,900xx,CA,11.24,2-Mar,735,739,8,0,9070,24.9,11,f,Individual,0,0,Fully Paid
37691283,10000,36 months,7.49,311.02,A,A4,PEMA Deputy Director,4 years,MORTGAGE,165000,Verified,credit_card,Credit card refinancing,170xx,PA,21.2,Dec-00,680,684,22,0,89205,84.9,35,f,Individual,5,0,Fully Paid
37731161,16450,36 months,15.59,575.01,D,D1,Registered Nurse,10+ years,MORTGAGE,110000,Verified,debt_consolidation,Debt consolidation,601xx,IL,10.89,Oct-98,685,689,14,0,13757,46.6,38,f,Individual,3,0,Charged Off
37691257,16000,36 months,9.49,512.46,B,B2,PROCESSOR,10+ years,RENT,48000,Source Verified,debt_consolidation,Debt consolidation,483xx,MI,15.2,Apr-98,665,669,10,1,6910,51.2,24,f,Individual,3,1,Fully Paid
37621201,12000,36 months,11.99,398.52,B,B5,Digital Crowdfunding Coordinator,< 1 year,RENT,45000,Not Verified,credit_card,Credit card refinancing,900xx,CA,29.15,4-Sep,675,679,11,0,15177,78.2,15,f,Individual,0,0,Charged Off
37701186,20000,36 months,12.39,668.02,C,C1,Textile Designer,< 1 year,RENT,75000,Source Verified,other,Other,073xx,NJ,14.28,10-Nov,705,709,4,0,15435,70.2,4,f,Individual,0,0,Charged Off
37720962,6425,36 months,20.99,242.03,E,E4,NA,NA,OWN,21600,Verified,debt_consolidation,Debt consolidation,300xx,GA,33.71,Oct-97,695,699,19,0,9280,21.3,26,f,Individual,0,0,Fully Paid
37791102,17000,60 months,10.49,365.32,B,B3,Engineering Consultant,< 1 year,RENT,88000,Source Verified,credit_card,Credit card refinancing,951xx,CA,17.56,6-Jan,665,669,12,0,15606,46,23,w,Individual,0,0,Fully Paid
37771180,9200,36 months,6.99,284.03,A,A3,assistant manager,10+ years,MORTGAGE,62397.83,Not Verified,car,Car financing,563xx,MN,8.54,Nov-00,730,734,6,0,16104,89,19,f,Individual,3,0,Fully Paid
37087509,12000,36 months,8.67,379.76,B,B1,Business Development Manager,1 year,MORTGAGE,80000,Source Verified,home_improvement,Home improvement,851xx,AZ,6.18,Sep-90,670,674,14,1,980,4.5,43,f,Individual,1,1,Fully Paid
37671236,14575,36 months,10.49,473.66,B,B3,Associate Claims Rep,1 year,OWN,38500,Verified,credit_card,Credit card refinancing,280xx,NC,20.36,May-98,680,684,13,0,37277,66.2,43,f,Individual,3,0,Fully Paid
37711078,10000,36 months,14.31,343.29,C,C4,VP operations,10+ years,MORTGAGE,186000,Verified,major_purchase,Major purchase,727xx,AR,25.53,1-Dec,715,719,9,0,176,9.8,46,f,Individual,9,0,Fully Paid
37611259,2000,36 months,13.66,68.03,C,C3,FIRST SERGEANT,10+ years,MORTGAGE,72000,Not Verified,vacation,Vacation,765xx,TX,34.28,4-Aug,705,709,7,0,9042,86.1,28,f,Individual,1,0,Fully Paid
37721217,7200,36 months,12.99,242.57,C,C2,Accounting,< 1 year,OWN,38000,Not Verified,credit_card,Credit card refinancing,770xx,TX,13.08,Aug-99,670,674,15,0,12623,64.4,37,f,Joint App,0,0,Fully Paid
37741222,11200,36 months,15.59,391.5,D,D1,Superintendent,1 year,MORTGAGE,67000,Verified,debt_consolidation,Debt consolidation,234xx,VA,29.02,4-Feb,670,674,17,0,26004,42.3,33,f,Individual,1,0,Fully Paid
37771192,8000,36 months,14.99,277.29,C,C5,Sales Rep,3 years,RENT,35000,Not Verified,debt_consolidation,Debt consolidation,113xx,NY,32.1,Oct-00,720,724,16,0,17772,39.1,66,f,Individual,0,0,Fully Paid
37831162,20000,36 months,6.03,608.72,A,A1,Economic Development Manager,10+ years,MORTGAGE,1.00E+05,Source Verified,credit_card,Credit card refinancing,601xx,IL,9.96,Dec-96,720,724,11,0,31556,44.4,19,w,Individual,3,0,Fully Paid
19065801,25000,36 months,7.49,777.55,A,A4,Corporate Accounting Manager,< 1 year,MORTGAGE,90000,Verified,other,Other,606xx,IL,9.93,1-Apr,770,774,12,0,21756,23.5,28,w,Individual,2,0,Fully Paid
37691249,28000,60 months,11.44,614.95,B,B4,Director Customer Experience,9 years,MORTGAGE,130000,Source Verified,debt_consolidation,Debt consolidation,018xx,MA,13.7,Sep-97,715,719,14,0,35872,61.2,42,f,Individual,2,0,Fully Paid
37631183,12000,36 months,14.99,415.93,C,C5,Carman,7 years,MORTGAGE,60000,Verified,debt_consolidation,Debt consolidation,640xx,MO,20.08,4-Sep,680,684,11,0,10279,91.8,19,f,Individual,1,0,Fully Paid
37601287,28000,36 months,6.49,858.05,A,A2,Financial Planning Assistant,6 years,RENT,85000,Source Verified,credit_card,Credit card refinancing,926xx,CA,15.84,May-99,690,694,13,0,44459,54.2,21,f,Individual,0,0,Fully Paid
36321134,9500,36 months,9.49,304.27,B,B2,Dental assistant,10+ years,RENT,51000,Not Verified,credit_card,Credit card refinancing,108xx,NY,6.47,May-00,690,694,7,1,7662,49.1,12,f,Individual,0,1,Fully Paid
37801276,9600,36 months,9.49,307.48,B,B2,NA,NA,MORTGAGE,31289,Verified,home_improvement,Home improvement,891xx,NV,17.76,Aug-89,680,684,7,0,10538,60.2,15,f,Individual,2,0,Fully Paid
37611280,8000,36 months,9.49,256.23,B,B2,Technical Support Specialist,2 years,RENT,43000,Not Verified,debt_consolidation,Debt consolidation,121xx,NY,29.33,5-Feb,715,719,17,0,10955,37.8,24,f,Individual,0,0,Fully Paid
37831144,2500,36 months,11.99,83.03,B,B5,letter carrier,10+ years,RENT,59000,Verified,other,Other,322xx,FL,2.58,1-Oct,660,664,5,1,529,18.2,16,f,Individual,0,0,Fully Paid
35641141,25000,36 months,6.99,771.82,A,A3,Management,4 years,MORTGAGE,111000,Source Verified,debt_consolidation,Debt consolidation,902xx,CA,12.11,Oct-00,725,729,11,0,30675,57.7,21,f,Individual,1,0,Fully Paid
37681059,7000,36 months,9.49,224.2,B,B2,Occupational Therapist,5 years,RENT,110000,Not Verified,credit_card,Credit card refinancing,926xx,CA,23.6,Dec-00,685,689,15,0,35149,80.1,30,f,Individual,1,0,Fully Paid
37681182,15000,60 months,12.39,336.64,C,C1,Engineer,6 years,RENT,88000,Source Verified,debt_consolidation,Debt consolidation,926xx,CA,18.42,Apr-99,700,704,10,0,17381,57,19,f,Individual,0,0,Charged Off
37781058,16200,60 months,17.86,410.15,D,D5,Financial Advisor,5 years,MORTGAGE,45000,Source Verified,debt_consolidation,Debt consolidation,989xx,WA,31.28,Feb-92,670,674,16,0,23882,84.4,33,f,Individual,4,0,Fully Paid
37681179,18000,36 months,6.49,551.61,A,A2,dental assistant,10+ years,RENT,60800,Not Verified,credit_card,Credit card refinancing,105xx,NY,17.21,2-Dec,690,694,9,1,15992,65.5,13,f,Individual,0,1,Fully Paid
37681186,20000,36 months,8.67,632.93,B,B1,Regional Account Manager,10+ years,MORTGAGE,150000,Verified,credit_card,Credit card refinancing,920xx,CA,25.59,Jan-85,735,739,19,0,52150,32.3,25,f,Individual,0,0,Charged Off
37631168,2400,36 months,17.86,86.6,D,D5,Tutor,< 1 year,RENT,18000,Verified,other,Other,917xx,CA,35.4,8-Sep,680,684,14,0,877,51.6,20,f,Individual,0,0,Fully Paid
37691252,12000,36 months,8.19,377.09,A,A5,Teacher,9 years,OWN,77500,Source Verified,debt_consolidation,Debt consolidation,107xx,NY,16.72,Mar-93,705,709,17,2,15879,40.4,24,f,Joint App,0,0,Charged Off
36691377,20000,36 months,11.44,658.95,B,B4,forman,3 years,MORTGAGE,65000,Source Verified,home_improvement,Home improvement,194xx,PA,19.02,1-May,730,734,10,0,2676,10.5,34,f,Individual,3,0,Fully Paid
36802943,5000,36 months,9.49,160.15,B,B2,repair associate,10+ years,MORTGAGE,100015,Not Verified,other,Other,359xx,AL,22.11,Jan-81,685,689,12,0,30956,67,34,f,Individual,2,0,Fully Paid
37068799,16000,60 months,12.99,363.97,C,C2,Glazier,10+ years,MORTGAGE,68500,Not Verified,credit_card,Credit card refinancing,937xx,CA,15.43,3-May,660,664,12,0,18697,83.5,21,w,Individual,4,0,Fully Paid
37621238,16225,36 months,14.99,562.37,C,C5,Sales,4 years,RENT,47784,Verified,debt_consolidation,Debt consolidation,120xx,NY,30.89,8-Apr,670,674,27,0,20826,63.1,42,f,Individual,0,0,Fully Paid
37811222,3000,36 months,14.99,103.99,C,C5,Contractor Installation Manager,3 years,OWN,63000,Not Verified,moving,Moving and relocation,997xx,AK,17.05,Jul-99,670,674,20,0,3390,51.4,52,f,Individual,2,0,Fully Paid
37770981,35000,60 months,11.44,768.69,B,B4,President,10+ years,MORTGAGE,255000,Verified,major_purchase,Major purchase,328xx,FL,10.18,Jan-86,715,719,12,0,62172,68.6,24,w,Individual,5,0,Fully Paid
37721238,17000,36 months,11.99,564.57,B,B5,Sergeant,10+ years,MORTGAGE,88000,Not Verified,debt_consolidation,Debt consolidation,853xx,AZ,26.43,Aug-97,675,679,9,0,14646,79.2,27,f,Individual,3,0,Fully Paid
37831133,26575,60 months,23.99,764.36,F,F2,Instructor,5 years,RENT,70000,Source Verified,house,Home buying,967xx,HI,35.22,9-Aug,745,749,23,0,5489,9,29,f,Individual,0,0,Charged Off
36510138,20000,36 months,13.66,680.26,C,C3,Executive Director,< 1 year,RENT,150000,Source Verified,debt_consolidation,Debt consolidation,600xx,IL,15.61,Sep-83,725,729,10,0,27998,47.5,18,w,Individual,0,0,Fully Paid
37711197,21600,36 months,10.49,701.96,B,B3,Supervisor,10+ years,MORTGAGE,130000,Verified,debt_consolidation,Debt consolidation,481xx,MI,23.4,Jan-94,670,674,14,0,21111,80,32,f,Individual,3,0,Fully Paid
37681155,7000,36 months,11.99,232.47,B,B5,Sales Manager,8 years,MORTGAGE,110000,Source Verified,debt_consolidation,Debt consolidation,770xx,TX,6.51,Nov-00,675,679,9,0,21493,81.1,35,f,Individual,2,0,Fully Paid
37641175,12000,36 months,8.67,379.76,B,B1,Operations Manager,4 years,RENT,45000,Not Verified,debt_consolidation,Debt consolidation,571xx,SD,36.45,Mar-99,795,799,10,0,13634,33.3,21,f,Individual,2,0,Fully Paid
37800944,5000,36 months,14.31,171.65,C,C4,Staff veterinarian,2 years,RENT,85000,Verified,other,Other,604xx,IL,22.29,8-Jan,690,694,12,0,15995,79.2,15,f,Individual,0,0,Fully Paid
37329725,15000,36 months,6.99,463.09,A,A3,Owner,3 years,OWN,125000,Source Verified,credit_card,Credit card refinancing,782xx,TX,20.59,Mar-98,725,729,28,0,30886,31.2,54,w,Individual,2,0,Fully Paid
36591275,17925,36 months,15.59,626.57,D,D1,Senior Business Process Analyst,8 years,RENT,50000,Not Verified,debt_consolidation,Debt consolidation,927xx,CA,16.87,1-Aug,680,684,8,0,26101,61.6,10,f,Individual,0,0,Fully Paid
37701203,4200,36 months,14.31,144.18,C,C4,Sales representative,1 year,OWN,16000,Not Verified,credit_card,Credit card refinancing,973xx,OR,21.23,10-Nov,660,664,15,0,6081,65.4,15,f,Individual,0,0,Fully Paid
37721181,9600,36 months,8.19,301.68,A,A5,Executive Admin,< 1 year,MORTGAGE,64000,Verified,debt_consolidation,Debt consolidation,774xx,TX,22.66,3-Jan,725,729,32,0,22692,38.1,52,f,Individual,3,0,Fully Paid
37077993,20000,36 months,9.49,640.57,B,B2,Winemaker,4 years,MORTGAGE,1.00E+05,Source Verified,debt_consolidation,Debt consolidation,993xx,WA,5.36,Feb-00,680,684,11,0,7644,82.2,25,f,Joint App,1,0,Fully Paid
37801223,15000,36 months,8.19,471.37,A,A5,Occupational Therapist,10+ years,MORTGAGE,63000,Not Verified,debt_consolidation,Debt consolidation,481xx,MI,18.5,2-Jun,705,709,10,1,12758,66.4,21,f,Individual,1,1,Fully Paid
37631165,5600,36 months,9.49,179.36,B,B2,Sergeant,8 years,MORTGAGE,55000,Not Verified,major_purchase,Major purchase,305xx,GA,10.36,4-Jun,685,689,8,0,2258,22.6,12,f,Individual,1,0,Fully Paid
37801193,10000,36 months,12.39,334.01,C,C1,Dental assistant,10+ years,RENT,54000,Not Verified,debt_consolidation,Debt consolidation,949xx,CA,26.24,4-Mar,675,679,18,0,11751,39.8,31,w,Individual,2,0,Fully Paid
37641150,3850,36 months,24.99,153.06,F,F4,NA,NA,MORTGAGE,43000,Verified,debt_consolidation,Debt consolidation,224xx,VA,37.59,1-Jul,695,699,18,0,15944,40.2,31,f,Individual,4,0,Fully Paid
37780744,30000,36 months,13.66,1020.39,C,C3,Software Engineer,5 years,RENT,70000,Verified,credit_card,Credit card refinancing,211xx,MD,15.41,7-Jul,670,674,14,0,16104,33,17,f,Individual,0,0,Fully Paid
37187395,20000,36 months,12.39,668.02,C,C1,sales,2 years,RENT,135000,Verified,credit_card,Credit card refinancing,113xx,NY,9.04,Sep-97,675,679,9,0,26375,86.8,19,f,Individual,0,0,Fully Paid
37601268,8125,36 months,13.66,276.36,C,C3,NA,NA,OWN,23998,Verified,home_improvement,Home improvement,550xx,MN,21.86,Mar-71,690,694,12,0,21477,62.3,15,f,Individual,0,0,Charged Off
37681168,3825,36 months,18.54,139.33,E,E1,Escalated Customer Service Advisor,2 years,RENT,36000,Not Verified,debt_consolidation,Debt consolidation,196xx,PA,4.27,Apr-94,720,724,3,0,3016,56.9,13,f,Individual,1,0,Fully Paid
37601241,14400,60 months,9.49,302.36,B,B2,Business Systems Analyst,9 years,MORTGAGE,71906,Source Verified,credit_card,Credit card refinancing,956xx,CA,10.45,2-Sep,680,684,16,0,12424,37.5,25,f,Individual,2,0,Fully Paid
37791121,10000,36 months,13.66,340.13,C,C3,RN,4 years,RENT,110000,Source Verified,other,Other,915xx,CA,9.67,4-Aug,675,679,10,0,9519,61,18,f,Individual,0,0,Fully Paid
37611257,11000,36 months,8.19,345.67,A,A5,Sales,4 years,OWN,135000,Source Verified,credit_card,Credit card refinancing,554xx,MN,4.57,Jul-98,665,669,17,4,11956,42.5,37,f,Individual,5,0,Fully Paid
37147404,6600,36 months,6.49,202.26,A,A2,Planning Supervisor,10+ years,OWN,76000,Not Verified,credit_card,Credit card refinancing,973xx,OR,6.27,Mar-89,665,669,11,1,5690,58.1,25,f,Individual,3,0,Fully Paid
37751222,11200,60 months,18.54,287.71,E,E1,Regional Bank Private Banker,10+ years,OWN,110000,Source Verified,medical,Medical expenses,295xx,SC,21.33,Nov-87,675,679,17,0,39082,74.7,48,w,Individual,6,0,Fully Paid
37781242,20000,36 months,8.19,628.49,A,A5,"VP, Technology",< 1 year,RENT,110000,Source Verified,debt_consolidation,Debt consolidation,531xx,WI,14.14,Jan-99,695,699,13,0,19686,80.4,32,f,Individual,1,0,Fully Paid
37800598,5600,36 months,10.49,181.99,B,B3,Dock worker,2 years,RENT,26510,Source Verified,credit_card,Credit card refinancing,760xx,TX,19.74,8-Mar,680,684,4,0,5062,92,7,w,Individual,0,0,Fully Paid
37811215,5000,36 months,12.99,168.45,C,C2,Substitute Teacher/Paraprofessional,< 1 year,RENT,50000,Source Verified,debt_consolidation,Debt consolidation,481xx,MI,16.48,11-Jun,695,699,6,0,9168,78.4,9,f,Individual,0,0,Fully Paid
37611261,12000,36 months,13.66,408.16,C,C3,NA,NA,MORTGAGE,63000,Verified,debt_consolidation,Debt consolidation,553xx,MN,16.38,Nov-89,665,669,8,2,4024,40.6,31,f,Individual,4,2,Fully Paid
37781232,15000,36 months,6.49,459.67,A,A2,Scientist,1 year,RENT,90000,Not Verified,debt_consolidation,Debt consolidation,940xx,CA,6.01,4-Nov,695,699,11,0,8120,63.9,31,f,Individual,0,0,Fully Paid
37841183,6000,36 months,16.49,212.4,D,D3,Federal Officer,7 years,OWN,43000,Not Verified,home_improvement,Home improvement,907xx,CA,20.49,Mar-93,665,669,9,0,6858,60.7,26,f,Individual,3,0,Fully Paid
37671023,15000,36 months,6.49,459.67,A,A2,Robotics Engineer,3 years,RENT,76735,Source Verified,credit_card,Credit card refinancing,950xx,CA,11.48,7-Oct,715,719,14,0,7000,22.4,26,f,Individual,0,0,Fully Paid
37771170,7500,36 months,6.03,228.27,A,A1,do,3 years,OWN,1.00E+05,Not Verified,debt_consolidation,Debt consolidation,142xx,NY,18.24,5-Nov,715,719,25,0,9576,28.6,44,w,Joint App,0,0,Fully Paid
37831186,18000,36 months,6.49,551.61,A,A2,NA,NA,OWN,62000,Verified,debt_consolidation,Debt consolidation,440xx,OH,13.67,Nov-82,715,719,12,0,16541,26.4,21,f,Individual,0,0,Fully Paid
37701153,8000,36 months,12.39,267.21,C,C1,Accounting Clerk,1 year,RENT,26000,Verified,credit_card,Credit card refinancing,396xx,MS,39.34,3-Sep,730,734,12,0,7833,97.9,15,f,Individual,0,0,Fully Paid
37661122,13225,36 months,12.39,441.73,C,C1,Manager,10+ years,MORTGAGE,36000,Not Verified,debt_consolidation,Debt consolidation,117xx,NY,14.04,Nov-83,735,739,10,0,22730,38.7,25,f,Individual,2,0,Fully Paid
37761216,3000,36 months,8.67,94.94,B,B1,Account Executive,5 years,MORTGAGE,115000,Not Verified,debt_consolidation,Debt consolidation,956xx,CA,10.14,1-Mar,670,674,8,1,1371,21.1,25,f,Individual,4,1,Fully Paid
37621004,14975,36 months,12.99,504.5,C,C2,Consultant,1 year,RENT,70000,Not Verified,debt_consolidation,Debt consolidation,226xx,VA,18.94,4-Mar,715,719,6,0,7653,51,23,f,Individual,0,0,Fully Paid
37681100,33800,36 months,6.99,1043.5,A,A3,EVP/CFO,10+ years,MORTGAGE,186000,Not Verified,credit_card,Credit card refinancing,663xx,FL,12.29,Aug-97,755,759,10,0,181962,43.5,17,f,Individual,1,0,Fully Paid
36581343,7500,36 months,11.44,247.11,B,B4,Sales,< 1 year,RENT,79600,Not Verified,credit_card,Credit card refinancing,115xx,NY,5.41,3-Oct,670,674,7,0,15327,66.6,18,f,Individual,0,0,Fully Paid
36540233,8000,36 months,14.31,274.63,C,C4,Purchasing Manager,10+ years,MORTGAGE,50000,Source Verified,debt_consolidation,Debt consolidation,410xx,KY,21.58,Nov-94,700,704,6,0,20678,39.2,15,f,Individual,3,0,Fully Paid
36733440,8000,36 months,7.49,248.82,A,A4,Controller,3 years,RENT,140000,Source Verified,debt_consolidation,Debt consolidation,864xx,AZ,4.78,Sep-99,690,694,8,0,13018,64.8,28,w,Individual,5,0,Fully Paid
37157971,12000,36 months,12.39,400.82,C,C1,Legal Secretary,7 years,RENT,61000,Source Verified,debt_consolidation,Debt consolidation,980xx,WA,7.77,1-Sep,690,694,5,1,2429,63.9,10,f,Individual,1,1,Fully Paid
36250156,12000,36 months,11.99,398.52,B,B5,Retail Associate Manager,10+ years,RENT,52000,Not Verified,debt_consolidation,Debt consolidation,945xx,CA,23.93,4-Sep,685,689,9,0,14516,74.4,35,w,Individual,0,0,Charged Off
37811192,9000,36 months,7.49,279.92,A,A4,Manager,10+ years,MORTGAGE,58000,Not Verified,debt_consolidation,Debt consolidation,853xx,AZ,16.14,Feb-96,785,789,16,0,10150,23.6,32,f,Individual,7,0,Fully Paid
37821032,35000,36 months,16.49,1238.98,D,D3,Staff Engineer,< 1 year,RENT,185000,Verified,credit_card,Credit card refinancing,951xx,CA,13.76,7-Nov,725,729,8,0,32043,110.3,11,f,Individual,1,0,Fully Paid
37661159,18000,60 months,17.14,448.71,D,D4,Senior Planner,7 years,MORTGAGE,74200,Source Verified,debt_consolidation,Debt consolidation,347xx,FL,23.18,3-Apr,675,679,15,0,7608,55.9,40,w,Individual,2,0,Charged Off
37641098,12000,60 months,15.99,291.76,D,D2,Plant assistant,9 years,OWN,50000,Source Verified,debt_consolidation,Debt consolidation,276xx,NC,25.06,May-98,685,689,6,1,13180,83.4,13,f,Individual,0,1,Fully Paid
